レビューID,施設ID,施設GID,レビュワー評価,レビュワー名,レビュー日時,レビュー本文,レビュー要約,レビューGID
153,357,ChIJ6ziLUacrC18R9Pok29CadN8,1,マルコメ,2026-01-29T12:57:16.611Z,"初診日から1ヶ月(計4回受診)で治療が全く進まず、治療方針を決める為の検査を数多く実施されていました。
患者目線ではどれが重要で、どれが重要度が低いのか？は全く分かりません。
ただ受診する度に再診料や検査料を取ってくる事を考えるとここまでやる必要はないので？と感じました。
治療が進まない為、先日転院するとお伝えさせていただきました。
なので今回は４回の診療にしてはやや高めの支払いだけして終わる形になりました。

検査結果よる治療方針では私は保険内治療でなるべく安く・最短でと伝えたにも関わらず、15〜50万円前後の治療パターンの説明しかありませんでした。

他院の先生に今回の治療方針などを相談した際に説明している事は間違いないし、その治療にかかる費用は正しいけど、私の希望を考えると優先的にその治療パターンを説明するのは間違えているかもしれませんと言われました。

現在は他院で受診2回目で治療が始まっています。",,Ci9DQUlRQUNvZENodHljRjlvT2s1c2MyWnpRWEZYTVZGbVptOXhSMFZmYVhSTmEwRRAB
154,381,ChIJcUm5HBIrC18ReLfRdprCnoQ,5,正治大住,2026-01-29T07:35:28.858Z,"現在治療に通っており、大変気に入っている場所です。

いつも清潔で、設備がしっかりとした印象。
先生が日本口腔外科学会の有資格者であるため、口や歯の形を見たうえでのスケジュール管理・治療を行ってくれることがかなりの利点。やや慎重気味な進行速度になりますが、個人的には信頼を感じます。
私自身、衛生士の皆さんを含めて不満を感じたことはありません。

先生については、モノをハッキリ言うお人であることは事実です。
ダメなことはダメ、こうした方が良い、など理由をハッキリと説明してくれたうえでの施術になるため不透明なことが一切ないお人柄。私の気質には合っています。しかし、『ハッキリ言う』ということは遠回しな言い方とトレードオフであることは事実。もし、オブラートに包んだ言い方を望むのであれば、他の治療院も検討されるのが良いかもしれません。",,Ci9DQUlRQUNvZENodHljRjlvT21SaU9UVXpWMkZEYjNWVU1WQkdPRGwyUjJVdFIzYxAB
155,436,ChIJMzsQG7YrC18R4Dg7yLIuqkc,5,TKG,2026-01-26T01:46:49.770Z,"予防歯科に力を入れているそうです。
特に予約時に指名はしていませんが、どの歯科衛生士さんも凄く丁寧です！",,Ci9DQUlRQUNvZENodHljRjlvT2xKTVJFRnFielJQUWxGUlJGZFdUMU00YTFGRWFWRRAB
156,378,ChIJocadtD4rC18RSuqAfYHeE74,1,松川和樹,2026-01-29T07:10:05.724Z,,,Ci9DQUlRQUNvZENodHljRjlvT2t0Mk1XVk1RMUZyVW1WZk9VWm5Wa3hwVlRseFoyYxAB
157,410,ChIJjRxbDsgrC18RM8fk_CJub0A,4,ゆぅRomantico,2026-01-21T01:37:59.326Z,,,Ci9DQUlRQUNvZENodHljRjlvT2tSMlFWSnlRVWR5UmxwQk5VdFlNMGxCWjJkblJIYxAB
158,385,ChIJq6q6iOcrC18Rv4tQpSVCJZs,1,MN MN,2026-01-26T14:41:36.213Z,,,Ci9DQUlRQUNvZENodHljRjlvT2pKSmNsZDBPRTlwVUc0eWJqUmljRk5HVVhaaVVWRRAB
159,354,ChIJx79QBacrC18RMPOGscV5aqE,1,ナカハル-_-,2026-01-28T03:58:03.197Z,"数年前に一度虫歯治療でかかりました。
院長先生の技術力には問題ないと思いますが、自分は歯科医側の情報共有、説明不足により保険外治療で金銭トラブルになりました。
なんとか納得できない旨を説明し返金に応じていただけましたが、かなり渋々という感じで治療を担当した院長から謝罪はなく、誠実さに欠けているように思いました。

他の方の参考になるよう特に気になった点を以下に記載しておきたいと思います。

1️⃣歯科衛生士、院長、受付間での情報共有が不十分、ミスが多い
→こちらの歯医者では初診時に別室で治療方針などのヒアリングをしてくださる方がいるのですが、まともに情報が共有されていないのか、何度も同じことを説明させられます。
→虫歯治療で、自分はまずレントゲンを撮り、次回受診時治療…という流れだったのですが、2回目の受診でいざ治療というときに歯科衛生士の方から「レントゲンを撮る歯を間違えた」と言われて撮り直しになり、予定が先延ばしになってしまいました。

2️⃣保険外治療をする際、突然覚書のようなものを書かされる
→保険外治療した歯について、「治療後も定期クリーニングに通うこと」「患者側の努力不足(メンテを怠った)が認められる場合、治療費の返金額割合が下がる(確か最悪0%だったと思います)可能性があるという主旨の契約書にサインを求められます。
言い分は妥当だと思うのですが、クリーニングに通わないと返金に応じて貰えない可能性があることは保険外治療の案内時には説明されていないことでした。自分で覚書をよく読まなければ見落としてしまう可能性があります。
また、この書類の控えは患者側は貰えず、書いた後即回収されてしまうので、心配な方は許可をもらって写真など撮らせてもらった方が良いかもしれません。(許可してもらえるかはわかりませんが…)

3️⃣予約条件が厳しい
→他の方も書いていますが、病気、事故など事情に関わらず予約をキャンセルすると次回以降予約が取りにくくなる場合があるようです。
こちらの歯医者では、1本の虫歯を治すのにも複数回の通院が必要なケースが殆どなので、家庭の事情などで突然キャンセルになる可能性が高い方には絶対お勧めできません。

4️⃣治療の痛み、対応が良くない
治療時麻酔の効きが悪かったのか、頭が痛くなるほど神経に響き、治療用の椅子も硬めのため後頭部がとても痛くなりました。また治療中は目にタオルをされますが、外された後、自身の胸元にタオルが置かれており、その上に治療で出た血のついたガーゼのようなものが沢山載せられていて驚きました。せめてテーブルに置くべきなんじゃ…と思いました。

5️⃣情報管理が甘い
治療室には大きなモニターがあるのですが、モニターに他の方の治療予定が映し出され、丸見えだったことがありました。(名前、治療内容、時間帯など)
個人情報の取り扱いに気を使う必要がある方にはお勧めできません。

6️⃣虫歯治療、保険外治療への誘導をメインとした説明
治療計画を立てる際、「この治療なら保険外治療の方がいい、保険内だと後々のリスクが高くなる」というような説明が多いです。あながち間違いでもないのかなとは思いますが、保険内のみで治療したい方は少し面倒に感じるかもしれません。

また、こちらではかなり初期の虫歯もカウントし治療対象とするようです。
念の為、現存の歯をなるべく保存する方針の歯医者2箇所でもみてもらいましたが、両方で「治療が必要な歯は1本もない」と言われました。
これについては良し悪しというよりは方針の違いだと思うので、
・とにかく大小に関わらず目に見える虫歯は即治したい人
・初めから保険外治療を求めている人
にはとてもお勧めできると言えます。

なるべく悪化しないように現状を保存し、自分の歯を残し、費用を抑えて保険内の治療をしたい方にはお勧めできません。

以上です。
保険外治療は各院が価格を決めるものなので一概に高い、安いとは言えませんし、私が保険外治療していただいた歯は今も特に問題ないので、技術はある方だと思います。
しかし、説明不足、確認不足、情報共有不足、不信感、予約キャンセルに対する度を過ぎた厳しさや度重なる不誠実な対応により信用できなくなり転院する羽目になったので、時間にかなり余裕がある人、納得できない点を即座に突っ込んで聞ける人、問題が起きた時泣き寝入りせずにはっきりと追求できる人以外にはお勧めできません。",,ChdDSUhNMG9nS0VJQ0FnSUQ3My1qd3BRRRAB
160,429,ChIJc_-d0OArC18RCwnjeuM7prM,5,k m,2026-01-29T10:11:10.123Z,丁寧な診療でした！,,Ci9DQUlRQUNvZENodHljRjlvT2twMVNYRmxPWGhvVDA4MVgxZzVXR1Y0YUVSS05GRRAB
161,429,ChIJc_-d0OArC18RCwnjeuM7prM,5,YUKO,2026-01-29T03:42:53.311Z,院内は清潔感がありとても綺麗で、受付のスタッフさんも丁寧な対応で良かったです。,,Ci9DQUlRQUNvZENodHljRjlvT25wclp6UjFUSFZNYVVSSk9WTjJPRzFLTjJkWWFVRRAB
162,429,ChIJc_-d0OArC18RCwnjeuM7prM,5,柄澤理紗,2026-01-28T07:10:29.783Z,とても清潔感があり、個室もあって良かったです。落ち着く空間でした。,,Ci9DQUlRQUNvZENodHljRjlvT21odFRtWk1ZMVU1YkZkblZqWTBWVXgyYm5jMU9XYxAB
163,429,ChIJc_-d0OArC18RCwnjeuM7prM,5,きゃりー,2026-01-22T01:35:36.257Z,"院内が明るく清潔感があり、歯医者特有の緊張感が少ないのが良かったです。
待合室も落ち着いていて、リラックスして過ごせました。",,Ci9DQUlRQUNvZENodHljRjlvT21Gd1preERRMlF4UW5CaU1YVklNV2h4YmxkdFYwRRAB
164,450,ChIJwy9LGjkqC18RySC7kI5pwTE,5,駒土本垢,2026-01-26T23:53:38.685Z,定期検診してもらって歯を磨くアドバイス等いただいてます。場所も行きやすいし、きちんと先生が診ていただいてます,,Ci9DQUlRQUNvZENodHljRjlvT2t0c1UwVlplVkl3YWtKQmNsaFNUMWhVY1RGRmFHYxAB
165,527,ChIJg7W5elvpDF8R9DVrlDzLi0g,5,山岸愛美,2026-01-30T14:48:36.160Z,小3と年長の2人の歯並びが気になり、マウスピース矯正を始めました。矯正は痛そう・大変そうというイメージがあり不安でしたが、実際は痛みもほとんどなく、子どもたちもすぐに慣れてくれました。透明なので学校でも目立たず、「友だちに気づかれないのが嬉しい」と本人たちも前向きです。食事や歯磨きの時に外せるので、虫歯の心配が少ないのも親として安心できるポイントでした。先生やスタッフの方の説明もとても丁寧で、子どもにも優しく接してくださり、安心して通えています。歯並びが整ってきて笑顔が増えたのが何より嬉しく、こちらの歯科を選んで本当によかったと思っています。,,Ci9DQUlRQUNvZENodHljRjlvT2s0M1Uwd3RiRGRLYUVRM09XZHlWMUJVZG1WbGVVRRAB
166,527,ChIJg7W5elvpDF8R9DVrlDzLi0g,5,ちゃむ2世,2026-01-30T09:59:25.046Z,担当してくれるスタッフさんがいつも丁寧で優しいので安心して治療ができます！！,,Ci9DQUlRQUNvZENodHljRjlvT2xKZk5FNW1OamQwT1doa1IwNHRWalIxVTJwSGJGRRAB
167,527,ChIJg7W5elvpDF8R9DVrlDzLi0g,5,ml o,2026-01-30T09:54:06.263Z,"一年半ほどで矯正が終了しました。
元々コンプレックスだったのでとっても綺麗に治って本当に人生が変わりました☺️
先生や衛生士さんには本当に感謝してます！",,Ci9DQUlRQUNvZENodHljRjlvT25abGVVcE5ZMEZqUlhCd1FqQktRbWMwTm1kamRtYxAB
168,527,ChIJg7W5elvpDF8R9DVrlDzLi0g,5,ディープインパクト,2026-01-29T13:28:47.966Z,矯正治療の選択で迷っていたのですが、こちらのクリニックに相談してよかったです。,,Ci9DQUlRQUNvZENodHljRjlvT205M1NrOXBibmRWVVVVMVZHcFBXVFZ5VFVkd1NVRRAB
169,527,ChIJg7W5elvpDF8R9DVrlDzLi0g,1,tatsu,2026-01-29T12:52:02.801Z,"最終的な仕上がり自体には特に不満はありません。

ただ、初回のカウンセリング時に、担当の先生から私の歯並びについて「砂利道のよう」と表現されたことがあり、少し配慮に欠けると感じました。
特に両顎矯正を予定しておらず、気にしていなかった部分でもあったため、その表現には違和感がありました。

両顎矯正の提案自体については問題ないと考えていますが、もう少し患者の気持ちに配慮した説明があれば、より安心して相談できたと思います。

結果として施術はお願いしましたが、これから検討される方は、複数の医院でカウンセリングや見積もりを比較した上で、納得できる医院を選ばれることをおすすめします",,Ci9DQUlRQUNvZENodHljRjlvT2psSUxYSlJSM0oxTlhOQlpFbHFiMDFxTmpGRVFsRRAB
170,527,ChIJg7W5elvpDF8R9DVrlDzLi0g,5,pirowacky,2026-01-29T09:31:46.396Z,歯の欠損があり噛み合わせも良くなかったのでインプラント治療をしていただきました。治療箇所が多かったので治療期間も長く遠方から通うのは大変な事もありましたが先生やスタッフの皆さんの対応がとても丁寧で安心して治療が受けられるので通院も苦ではありませんでした。２年ほど経過しましたが歯の状態は問題なく、現在は定期的にメンテナンスに通っていますがその都度丁寧にアドバイスしていただけるので安心してこれからも私の歯をお任せしたいと思います！,,Ci9DQUlRQUNvZENodHljRjlvT25aSFEzWTBMVVpxYW1aaFJURXRjM0JLVTFBeFFWRRAB
171,565,ChIJk7TTtSQoC18RTluoSkh2dhs,5,ららら〜らら,2026-01-30T03:03:45.724Z,"緊急時にも直ぐに見ていただけました。

歯の詰め物が取れてしまい、スケージュールが厳しい中、快く受けていただけました。

先生の診断・技術・説明・スピード、本当に素晴らしいです。

通い続けたい歯科に出会え本当に良かったです。

クレジットカードお支払い対応（一括）",,Ci9DQUlRQUNvZENodHljRjlvT2xkVlQyeExXR2hEUlZaT1dFZFpiWFZhZEZZeFNHYxAB
172,562,ChIJd3siH8nXCl8Rid-HC44ZN3g,1,Shiki (Shiki Byakko),2026-01-28T07:12:28.029Z,何も説明されていない間、勝手に歯が削られていた。,,ChZDSUhNMG9nS0VJQ0FnSURNc1BQWVdREAE
173,554,ChIJG-vvnGkpC18RQawWb65MaWs,5,橋本敏克,2026-01-30T00:24:44.386Z,,,Ci9DQUlRQUNvZENodHljRjlvT210amVtNHpja3B3WTBnMmRXOVNOa1pXTWtKdVgwRRAB
174,554,ChIJG-vvnGkpC18RQawWb65MaWs,5,ぐんちゃん,2026-01-29T10:06:25.958Z,"インプラントの治療をお願いして、車で3時間近くかけて通っています。治療は、すみましたが、メンテナンスで定期的に通ってます。受付の方もいつも笑顔で迎えてくれて、気持ちがいいです。勿論、衛生士さんも、話しやすくて、丁寧に治療してくれます。遠方なのを気にしてくれて、時には融通もきかせてくれて、本当に助かってます。
これからも、ずっと通い続ける歯医者さんです。",,Ci9DQUlRQUNvZENodHljRjlvT2tkTE9GOXFTelI0TVVSTmFHdE9VR3BaVFZGemFVRRAB
175,554,ChIJG-vvnGkpC18RQawWb65MaWs,5,T F,2026-01-27T06:33:23.426Z,,,Ci9DQUlRQUNvZENodHljRjlvT25aZllqVkdNVFJqZVRaZk1WOVpSMVJrT0RSdlRHYxAB
176,455,ChIJE-zmQCorC18RZaqWUNeFH94,5,Rika Ono,2026-01-26T04:45:42.789Z,"突然の歯の痛みに日曜日にやってる歯医者さんを探して伺いました
対応していただいた皆さんは、とても優しく癒されました。
お陰様で歯の痛みも治まりました。
本当にありがとうございました。",,Ci9DQUlRQUNvZENodHljRjlvT25CR1VIYzVSamh6ZVZvdFp6RTVhMnRGVlRCd1dsRRAB
177,581,ChIJkyOiVIYsC18RcJx7_MrHLIY,5,pokuzo,2026-01-29T02:29:13.506Z,とても丁寧な対応をしていただけます,,Ci9DQUlRQUNvZENodHljRjlvT2xsNGVVVklaMGRRWWxGNE1VOWxkSEJHYWt0SFNuYxAB
178,581,ChIJkyOiVIYsC18RcJx7_MrHLIY,5,m i,2026-01-28T22:13:33.145Z,"幼児連れての歯科通いは諦めていたのですが、急な痛みに耐えきれず電話して受け入れていただきました。子ども連れでも全然大丈夫ですよと明るくお声がけいただき、1歳の子が大泣きした時も全然気にならないよと言ってくださったり、スタッフの皆さんが抱っこやお散歩してくださり優しい対応をしてくださって、子連れで半年ほど通い続けています。とても感謝しています。
スタッフは皆さん優しく丁寧で、治療方針もカウンセリングを受けて決められて、毎回相談しやすい雰囲気で丁寧に治療していただいています。
私はいつも平日ですが、予約時間通り行くとほとんど待ち時間もなく、会計は少し待ちますが気にならない程度です。
ここにして良かったと思える歯医者さんです。お勧めです。

子連れで行かれる方へ
私は子どもを抱っこして治療を受けていました。座面が倒れる時は子どもが私に座っている状態で、手で支えて。動けないのでその時だけはスマホで動画見るのを解禁にして。（おもちゃではあまり時間持たず...）どうしても泣いてしまう時は、スタッフの皆さんに頼りきりですが、皆さんとても優しいです。
歯医者通い、諦めなくていいと思います。",,Ci9DQUlRQUNvZENodHljRjlvT21KRlEyeGxha1ZwV0ZvM1VHWTRTWEJvWjBaVFpsRRAB
179,655,ChIJXVhHlk0nC18RaqCkI69nlrI,5,はやしみなみ,2026-01-29T05:15:51.076Z,"麻酔の注射が痛くありませんでした。他院ではチクッとするのを我慢したりしていましたがいつ挿したのかも分からないくらいでした。
削る時も全く痛みは感じませんでした。これからも宜しくお願い致します。",,Ci9DQUlRQUNvZENodHljRjlvT25ablRuSkRaa2Q1WlRVNWJIQldhR1ZuY0VGTGNFRRAB
180,672,ChIJKc0LyaInC18RLwHFW12oixo,1,モリヤマタカト,2026-01-30T07:43:23.120Z,"先生の性格ひどいです。
従業員を物のように扱っています。",,Ci9DQUlRQUNvZENodHljRjlvT25ZeFptOVNTVkpDWTNjMlUxZ3lUMHBLUTJjekxXYxAB
181,576,ChIJAZC0zzYpC18RvNTPbCi6WxA,5,。ゆい,2026-01-21T00:31:19.625Z,ウエディングフォトのためにホワイトニングに行こうと思いました！1回目でも白くなったのがわかります。施術のやり方もわかりやすく指導してくださり安心して行うことができます！,,Ci9DQUlRQUNvZENodHljRjlvT2xWd01XWkJNMkV0Wm1kU1ZFVm5iSE5XTW5SQlozYxAB
182,576,ChIJAZC0zzYpC18RvNTPbCi6WxA,5,Viennetta,2026-01-21T00:19:09.926Z,痛みが無いのにどんどん白くなっていくのが実感できます,,Ci9DQUlRQUNvZENodHljRjlvT2xkbkxUUlpWa3BOUzFWTWVVSTNkelpxYUdsYVYwRRAB
183,699,ChIJQ5GQu68nC18RT6TueaJ-tZk,1,こ,2026-01-29T12:50:31.761Z,"インビザラインで通院していますが、治療が終わる時期が不明瞭で、歯の傾きを相談すると「最後には綺麗になるから大丈夫」と片付けられてしまいます。正直、真剣にカウンセリングしていただけたと感じたのは初回のみです。毎回の診察もほとんど5分足らずで、5,500円払う度に複雑な気持ちになります。

また、電話でしか予約が取れない体制に不便さを感じています。電話対応はかなり高圧的な印象が強く、正直かけたくありません。（最近は改善されているかと思いますが）

これから矯正を検討されている方は、複数比較の上で選択されることをお勧めします。私は近さだけで決めてとても後悔しています。。",,Ci9DQUlRQUNvZENodHljRjlvT2tnMVZFdHJaVzh4YjNwbmNWTm9iRFJaVkZCbFYzYxAB
184,586,ChIJEx37A2ErC18R-HBZ7z1plCA,3,ミヨウクチコ,2026-01-25T05:53:00.224Z,"15年前にこちらで根管治療をした歯の根の先が膿んでしまい、別の歯科医院で再治療しました。
気を絶するほど痛い治療だったので悔しいです。

次に見てもらった先生には、こんな大昔の詰め物を15年前に使っていたなんて信じられないと言われました。

先生のお人柄はよく、通いやすかったと記憶しています。",,Ci9DQUlRQUNvZENodHljRjlvT21Wa1Z6RmtSV0ZHU0MxRFNUZHFjM2R6ZWpscWRsRRAB
185,701,ChIJgWnSnS0rC18Rjb2rw-gAhR0,5,fue ki,2026-01-22T11:04:59.232Z,なるべく痛みを感じないように治療してくれる先生です。,,Ci9DQUlRQUNvZENodHljRjlvT210T1UyNU9TSE5LVDNGTU5HRkdXazlHVjBndGVuYxAB
186,677,ChIJMRuuf8onC18RccFgbYhqkf0,5,H K,2026-01-20T01:39:55.624Z,"最初は「ん？」って感じた（静かすぎて）けど、2回目からは、普通に良い感じ（静かな院内に慣れた）。他の口コミで、不親切ってあったけど、診療に真っ直ぐで、丁寧、親切だと感じました。色々歯医者に通ってきて、大体の歯科の先生ってコミリョクお化け👻みたいな人が多かった（本当にめっちゃイケイケ営業マンみたいな）けど、落ち着いていて、その分親しみやすさが、最初は感じないのかな？と。でも、2回、3回と通って、この病院で良かったなと思いました。（落ち着いていて安心できる）
2回目の時、抜歯だったんですが、麻酔の時、何故か音楽が流れるのがツボで、笑い堪えるのが大変で、ずっと手の甲をつねってました😂",,Ci9DQUlRQUNvZENodHljRjlvT2xSdlFsOUxWa3BNU1UxTVQzVjJUM2RtYjBrdE4xRRAB
187,588,ChIJlwSoXMrUdF8RL2kqmkG2Sh8,1,koro,2026-01-26T00:25:20.759Z,,,Ci9DQUlRQUNvZENodHljRjlvT21zM0xWVlBWbmxtZHpScE5HWlNhVEF6ZHkwdFpuYxAB
188,702,ChIJ5evtrTTVdF8R6piSdz93IZE,1,山,2026-01-26T03:00:01.549Z,"受付の女の人
早口で冷たい口調、高圧的な態度で最悪です
予約いつでも空いてると言うので〇日の〇時と言っても あ、その日は埋まってます ばかり。空いていないなら最初から〇日以降空いてる と言って欲しい。
NG と書かれた紙を渡された。
受付の人以外はみんないい人です",,Ci9DQUlRQUNvZENodHljRjlvT2s5WldHTmhUVWRsVVRobGNGcGxkMDR5UWw4eE0xRRAB
189,640,ChIJLWfruBMrC18RZ5gglgL_G-I,2,Meg N,2026-01-24T03:12:08.320Z,"丁寧だと思いますが、歯のクリーニングに月１回来院するのに、入れ歯製作に別枠で予約しなければならないのと、土曜日か平日休みのときしか行けないせいだと言われても、入れ歯製作に3ヶ月以上かかるのは以上では？
しかもこちらで作った前の入れ歯が数カ月で割れたのに。",,Ci9DQUlRQUNvZENodHljRjlvT2xRek5sQlJNbmRGV21KUGJVbHVlWGxhWW5KeU9XYxAB
190,762,ChIJMVAX5__1nl8ROSjhzuoeOEw,5,X Toshi,2026-01-30T07:27:34.834Z,​​‌‌​‌‌​‍​​‌‌‌​​​‍​​‌‌​​‌​‍​​‌‌​‌‌‌‍​​‌‌​​​​‍​‌‌​​‌​‌‍​​‌‌​‌​​‍​​‌‌​​​​‍​​‌‌​‌​‌‍​​‌‌​​​‌ホームページを見て利用しましたが、マウスピース矯正中は多少きゅうくつな感じで痛みがありました。それでもスタッフの対応が丁寧で安心でき、全体的に満足しています。,,Ci9DQUlRQUNvZENodHljRjlvT25CVk1WaEhVVGsyVVdreFppMXdOV0ZUYWtJNU5HYxAB
191,773,ChIJt0q-t5T0nl8RrCnuRO_560U,1,k sasaki,2026-01-27T07:35:09.759Z,受付の人がこわいです。,,Ci9DQUlRQUNvZENodHljRjlvT21WS1pYazVhR2x3T1RoYVNWTTBRVWxDVUU5d1lsRRAB
192,773,ChIJt0q-t5T0nl8RrCnuRO_560U,2,arichan,2026-01-27T07:34:06.469Z,,,ChdDSUhNMG9nS0VJQ0FnSUNyeHM3R21nRRAB
193,795,ChIJ6SZPRjb0nl8RwK4vOXMi0yQ,5,ゆーちゅーぶ,2026-01-21T06:26:03.497Z,"ここの歯科、ホントに痛くない
先生の腕がいい
説明も丁寧",,Ci9DQUlRQUNvZENodHljRjlvT21rMWRVWnVabGhsVTJseVYzbEdiVU5YY0d0b05IYxAB
194,896,ChIJtzZJ6F3lDF8RCpElz8VV3E0,1,ゆき,2026-01-30T12:06:01.422Z,"1年半で終わると言われた矯正、4年かかりましたし大して歯並び良くならなかったし
ちょくちょく知らせ無しに担当医変わるし
70万プラス税ですと言われて次回契約しましょうって1ヶ月後に来たらサラッと80万プラス税にされているし
毎月5500円払って通院したのに虫歯を見落とされ、虫歯治療で受診するとこれは手遅れなので銀歯か保険適用外しか無理ですと言われ
ひたすら最悪です
銀歯が取れたので他の歯医者につけ直しをお願いしたところ保険適用での白い詰め物を提案して頂きました
二度と行きません",,Ci9DQUlRQUNvZENodHljRjlvT2pWZmNWRjNkMGxLUkUxTlEwbERhbU5rZVd0RWIwRRAB
